year,award,movie,nominee,winner,actor_in_a_leading_role_nomination,actor_in_a_supporting_role_nomination,actress_in_a_leading_role_nomination,actress_in_a_supporting_role_nomination,directing_nomination,cinematography_nomination,year_film,year_film2,year_film3,tconst,primarytitle,startyear,runtimeminutes,averagerating,numvotes,directors,writers,director,nconst_x,birthyear,dir_age,nconst_y,is_woman,name,release_day,rating,metascore,budget,opening_wk,opening_usa_day,gross,world,release_month,release_day_of_month,winner_bool,biography,drama,comedy,adventure,film-noir,mystery,action,crime,horror,family,animation,western,documentary,romance,fantasy,thriller,war,history,music,sport,musical,sci-fi,cpi_multiplier,n_globes
1972,BEST PICTURE,"Philip D'Antoni, Producer",The French Connection,1.0,1,1,0,0,1,1,1971,1970,1969,tt0067116,The French Connection,1971.0,104.0,7.7,101791.0,nm0001243,"nm0862781,nm0601811",nm0001243,nm0001243,1935.0,37.0,nm0001243,0,The French Connection,1971-10-09,R,94.0,11023883.211678833,,,316630423.3576642,316630423.3576642,10,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.124379562043796,
1974,BEST PICTURE,"William Peter Blatty, Producer",The Exorcist,,0,1,1,1,1,1,1973,1972,1971,tt0070047,The Exorcist,1973.0,122.0,8.0,342429.0,nm0001243,nm0087861,nm0001243,nm0001243,1935.0,39.0,nm0001243,0,The Exorcist,1973-12-26,R,81.0,59416995.70815451,44161228.33030043,24 September 2000,1258053037.9879827,2383735029.4042916,12,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.401545064377682,
1972,BEST PICTURE,"Stephen J. Friedman, Producer",The Last Picture Show,,0,1,0,1,1,1,1971,1970,1969,tt0067328,The Last Picture Show,1971.0,118.0,8.0,38775.0,nm0000953,"nm0573505,nm0000953",nm0000953,nm0000953,1939.0,33.0,nm0000953,0,The Last Picture Show,1971-10-22,R,93.0,7961693.430656934,,,178421549.7810219,178501969.00905108,10,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.124379562043796,
1973,BEST PICTURE,"Cy Feuer, Producer",Cabaret,,0,1,1,0,1,1,1972,1971,1970,tt0068327,Cabaret,1972.0,124.0,7.8,44918.0,nm0002080,"nm0557646,nm0886668,nm0410877,nm0696319",nm0002080,nm0002080,1927.0,46.0,nm0002080,0,Cabaret,1972-02-13,PG,80.0,35452394.366197184,,,,,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.908732394366197,8.0
1975,BEST PICTURE,"Marvin Worth, Producer",Lenny,,1,0,1,0,1,1,1974,1973,1972,tt0071746,Lenny,1974.0,111.0,7.6,13427.0,nm0002080,nm0058057,nm0002080,nm0002080,1927.0,48.0,nm0002080,0,Lenny,1974-12-01,R,61.0,,,,,,12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.831324376199617,3.0
1980,BEST PICTURE,"Robert Alan Aurthur, Producer",All That Jazz,,1,0,0,0,1,1,1979,1978,1977,tt0078754,All That Jazz,1979.0,123.0,7.9,25212.0,nm0002080,"nm0015899,nm0002080",nm0002080,nm0002080,1927.0,53.0,nm0002080,0,All That Jazz,1979-12-20,R,72.0,,278982.9569151671,25 December 1979,122373690.65953729,122373690.65953729,12,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2353727506426737,1.0
1973,BEST PICTURE,"John Boorman, Producer",Deliverance,,0,0,0,0,1,0,1972,1971,1970,tt0068473,Deliverance,1972.0,109.0,7.7,93143.0,nm0000958,"nm0225463,nm0000958",nm0000958,nm0000958,1933.0,40.0,nm0000958,0,Deliverance,1972-08-18,R,82.0,11817464.788732395,,,,26790.192676056336,8,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.908732394366197,4.0
1988,BEST PICTURE,"John Boorman, Producer",Hope And Glory,,0,0,0,0,1,1,1987,1986,1985,tt0093209,Hope And Glory,1987.0,113.0,7.3,11741.0,nm0000958,nm0000958,nm0000958,nm0000958,1933.0,55.0,nm0000958,0,Hope and Glory,1988-02-19,PG-13,,,55470.18897147796,18 October 1987,21801522.536214348,21801522.536214348,2,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1755574762316336,
1973,BEST PICTURE,"Albert S. Ruddy, Producer",The Godfather,1.0,1,1,0,0,1,0,1972,1971,1970,tt0068646,The Godfather,1972.0,175.0,9.2,1483111.0,nm0000338,"nm0701374,nm0000338",nm0000338,nm0000338,1939.0,34.0,nm0000338,0,The Godfather,1972-03-24,R,100.0,35452394.366197184,1786759.3149295775,19 March 1972,797480404.8270422,1454262972.0067606,3,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.908732394366197,
1975,BEST PICTURE,"Francis Ford Coppola, Producer; Fred Roos, Co-Producer",The Conversation,,0,0,0,0,0,0,1974,1973,1972,tt0071360,The Conversation,1974.0,113.0,7.8,89522.0,nm0000338,nm0000338,nm0000338,nm0000338,1939.0,36.0,nm0000338,0,The Conversation,1974-06-01,PG,85.0,7730119.001919387,,,21354453.742802307,21413299.273704417,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.831324376199617,
1975,BEST PICTURE,"Francis Ford Coppola, Producer; Gray Frederickson And Fred Roos, Co-Producers",The Godfather: Part Ii,1.0,1,1,0,1,1,0,1974,1973,1972,tt0071562,The Godfather: Part Ii,1974.0,202.0,9.0,1032741.0,nm0000338,"nm0000338,nm0701374",nm0000338,nm0000338,1939.0,36.0,nm0000338,0,The Godfather: Part II,1974-12-20,R,90.0,62807216.89059502,828171.1305950097,10 November 2019,231104444.8491363,232076449.33773515,12,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.831324376199617,
1980,BEST PICTURE,"Francis Coppola, Producer; Fred Roos, Gray Frederickson And Tom Sternberg, Co-Producers",Apocalypse Now,,0,1,0,0,1,1,1979,1978,1977,tt0078788,Apocalypse Now,1979.0,147.0,8.4,563606.0,nm0000338,"nm0587518,nm0000338,nm0380282,nm0175676",nm0000338,nm0000338,1939.0,41.0,nm0000338,0,Apocalypse Now,1979-08-15,R,94.0,101914241.64524423,383579.3225706941,19 August 1979,270061452.1443702,297450584.28462726,8,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2353727506426737,3.0
1991,BEST PICTURE,"Francis Ford Coppola, Producer",The Godfather: Part Iii,,0,1,0,0,1,1,1990,1989,1988,tt0099674,The Godfather: Part Iii,1990.0,162.0,7.6,333044.0,nm0000338,"nm0701374,nm0000338",nm0000338,nm0000338,1939.0,52.0,nm0000338,0,The Godfather: Part III,1990-12-25,R,,100984011.88707282,11944671.307221398,25 December 1990,124670488.84208025,255762696.8658544,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8700742942050521,
1973,BEST PICTURE,"Robert B. Radnitz, Producer",Sounder,,1,0,1,0,0,0,1972,1971,1970,tt0069303,Sounder,1972.0,105.0,7.6,3243.0,nm0728688,"nm0253039,nm0035943",nm0728688,nm0728688,1914.0,59.0,nm0728688,0,Sounder,1973-04-26,G,80.0,,,,,,4,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.908732394366197,2.0
1980,BEST PICTURE,"Tamara Asseyev And Alex Rose, Producers",Norma Rae,,0,0,1,0,0,0,1979,1978,1977,tt0079638,Norma Rae,1979.0,114.0,7.3,9618.0,nm0728688,"nm0712419,nm0290809",nm0728688,nm0728688,1914.0,66.0,nm0728688,0,Norma Rae,1979-03-02,PG,61.0,,850184.7806683806,4 March 1979,71915865.50128534,71915865.50128534,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2353727506426737,2.0
1974,BEST PICTURE,"Francis Ford Coppola, Producer; Gary Kurtz, Co-Producer",American Graffiti,,0,0,0,1,1,0,1973,1972,1971,tt0069704,American Graffiti,1973.0,110.0,7.4,76430.0,nm0000184,"nm0000184,nm0441718,nm0404754",nm0000184,nm0000184,1944.0,30.0,nm0000184,0,American Graffiti,1973-08-11,PG,97.0,4197000.515021459,,,621177682.4034334,621177682.4034334,8,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.401545064377682,3.0
1978,BEST PICTURE,"Gary Kurtz, Producer",Star Wars,,0,1,0,0,1,0,1977,1976,1975,tt0076759,Star Wars,1977.0,121.0,8.6,1147943.0,nm0000184,nm0000184,nm0000184,nm0000184,1944.0,34.0,nm0000184,0,Star Wars: Episode IV - A New Hope,1977-05-25,PG,90.0,44301312.0,6260480.1792,30 May 1977,1856621699.103744,3123291082.457088,5,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.027392,
1974,BEST PICTURE,"Melvin Frank, Producer",A Touch Of Class,,0,0,1,0,0,0,1973,1972,1971,tt0070819,A Touch Of Class,1973.0,106.0,6.5,2556.0,nm0291035,"nm0291035,nm0741439,nm0291034",nm0291035,nm0291035,1913.0,61.0,nm0291035,0,A Touch of Class,1973-05-25,PG,,,,,98913093.21888413,,5,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.401545064377682,
1975,BEST PICTURE,"Robert Evans, Producer",Chinatown,,1,0,1,0,1,1,1974,1973,1972,tt0071315,Chinatown,1974.0,130.0,8.2,272695.0,nm0000591,"nm0001801,nm0000591",nm0000591,nm0000591,1933.0,42.0,nm0000591,0,Chinatown,1974-06-20,R,92.0,28987946.2571977,,,141074671.78502882,141199972.18272555,6,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.831324376199617,6.0
2003,BEST PICTURE,"Roman Polanski, Robert Benmussa And Alain Sarde, Producers",The Pianist,,1,0,0,0,1,1,2002,2001,2000,tt0253474,The Pianist,2002.0,150.0,8.5,665654.0,nm0000591,"nm0367838,nm0844262",nm0000591,nm0000591,1933.0,70.0,nm0000591,0,The Pianist,2003-03-28,R,85.0,48486075.9493671,154131.69417721522,29 December 2002,45123326.92253165,166338516.7959494,3,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3853164556962028,
1981,BEST PICTURE,"Claude Berri, Producer; Timothy Burrill, Co-Producer",Tess,,0,0,0,0,1,1,1980,1979,1978,tt0080009,Tess,1979.0,170.0,7.3,13897.0,nm0000591,"nm0102722,nm0000591,nm0115224,nm0362762",nm0000591,nm0000591,1933.0,48.0,nm0000591,0,Tess,1980-12-12,PG,82.0,34718896.55172414,,,58134853.80413794,58157759.59613793,12,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.893241379310345,3.0
1975,BEST PICTURE,"Irwin Allen, Producer",The Towering Inferno,,0,1,0,0,0,1,1974,1973,1972,tt0072308,The Towering Inferno,1974.0,165.0,6.9,36488.0,nm0347086,"nm0827827,nm0778743,nm0732631,nm0798103",nm0347086,nm0347086,1925.0,50.0,nm0347086,0,The Towering Inferno,1975-01-01,PG,69.0,67638541.26679464,,,560433627.6391555,560433627.6391555,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.831324376199617,5.0
1976,BEST PICTURE,"Richard D. Zanuck And David Brown, Producers",Jaws,,0,0,0,0,0,0,1975,1974,1973,tt0073195,Jaws,1975.0,124.0,8.0,519601.0,nm0000229,"nm0001940,nm0331956",nm0000229,nm0000229,1946.0,30.0,nm0000229,0,Jaws,1975-06-20,PG,87.0,31690359.71223022,31968841.011798564,22 June 1975,1177070503.5971224,2133227527.749065,6,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.527194244604317,3.0
1982,BEST PICTURE,"Frank Marshall, Producer",Raiders Of The Lost Ark,,0,0,0,0,1,1,1981,1980,1979,tt0082971,Raiders Of The Lost Ark,1981.0,115.0,8.4,831142.0,nm0000229,"nm0001410,nm0000184,nm0442241",nm0000229,nm0000229,1946.0,36.0,nm0000229,0,Raiders of the Lost Ark,1981-06-12,PG,85.0,48046829.26829269,22170469.978536587,14 June 1981,662405542.1034147,1041370212.7141464,6,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.669268292682927,
1983,BEST PICTURE,"Steven Spielberg And Kathleen Kennedy, Producers",E.T. The Extra-Terrestrial,,0,0,0,0,1,1,1982,1981,1980,tt0083866,E.T. The Extra-Terrestrial,1982.0,115.0,7.8,345274.0,nm0000229,nm0558953,nm0000229,nm0000229,1946.0,37.0,nm0000229,0,E.T. the Extra-Terrestrial,1982-06-11,PG,91.0,27024294.47852761,30461241.676564418,13 June 1982,1119862451.6201227,2042218670.6414723,6,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5737423312883436,
1986,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall And Quincy Jones, Producers",The Color Purple,,0,0,1,1,0,1,1985,1984,1983,tt0088939,The Color Purple,1985.0,154.0,7.8,72887.0,nm0000229,"nm0583675,nm0907504",nm0000229,nm0000229,1946.0,40.0,nm0000229,0,The Color Purple,1986-02-07,PG-13,78.0,34449635.036496356,3928023.176058395,22 December 1985,226145462.8782482,226145462.8782482,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.296642335766424,
1994,BEST PICTURE,"Steven Spielberg, Gerald R. Molen And Branko Lustig, Producers",Schindler'S List,1.0,1,1,0,0,1,1,1993,1992,1991,tt0108052,Schindler'S List,1993.0,195.0,8.9,1120938.0,nm0000229,"nm0447745,nm0001873",nm0000229,nm0000229,1946.0,48.0,nm0000229,0,Schindler's List,1994-02-04,R,94.0,37877318.74145007,1130527.775868673,19 December 1993,166830337.04798907,554805349.0276334,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7216963064295487,
1999,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon And Gary Levinsohn, Producers",Saving Private Ryan,,1,0,0,0,1,1,1998,1997,1996,tt0120815,Saving Private Ryan,1998.0,169.0,8.6,1144411.0,nm0000229,nm0734441,nm0000229,nm0000229,1946.0,53.0,nm0000229,0,Saving Private Ryan,1998-07-24,R,91.0,107241874.6195983,46843410.16462568,26 July 1998,332525804.44513696,738972509.2534145,7,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5320267802799756,4.0
2006,BEST PICTURE,"Kathleen Kennedy, Steven Spielberg And Barry Mendel, Producers",Munich,,0,0,0,0,1,0,2005,2004,2003,tt0408306,Munich,2005.0,164.0,7.5,201480.0,nm0000229,"nm1065785,nm0744839,nm0427305",nm0000229,nm0000229,1946.0,60.0,nm0000229,0,Munich,2006-01-06,R,74.0,88854462.93494706,5270669.0323751895,25 December 2005,60171842.45446294,166262096.0910136,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2693494704992436,2.0
2012,BEST PICTURE,"Steven Spielberg And Kathleen Kennedy, Producers",War Horse,,0,0,0,0,0,1,2011,2010,2009,tt1568911,War Horse,2011.0,146.0,7.2,139006.0,nm0000229,"nm0355822,nm0193485,nm0606190,nm4312900",nm0000229,nm0000229,1946.0,66.0,nm0000229,0,War Horse,2011-12-25,PG-13,72.0,73293150.6849315,8345871.079452055,25 December 2011,88712340.5150685,197208413.5744292,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,1.0
2013,BEST PICTURE,"Steven Spielberg And Kathleen Kennedy, Producers",Lincoln,,1,1,0,1,1,1,2012,2011,2010,tt0443272,Lincoln,2012.0,150.0,7.3,232668.0,nm0000229,"nm1065785,nm0329447",nm0000229,nm0000229,1946.0,67.0,nm0000229,0,Lincoln,2012-11-16,PG-13,86.0,71049504.95049505,1032194.091089109,11 November 2012,199165942.76435646,300914820.5940594,11,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,6.0
2016,BEST PICTURE,"Steven Spielberg, Marc Platt And Kristie Macosko Krieger, Producers",Bridge Of Spies,,0,1,0,0,0,0,2015,2014,2013,tt3682448,Bridge Of Spies,2015.0,142.0,7.6,268915.0,nm0000229,"nm4131020,nm0001053,nm0001054",nm0000229,nm0000229,1946.0,70.0,nm0000229,0,Bridge of Spies,2015-10-16,PG-13,81.0,42498100.592615105,16331173.283087676,18 October 2015,76829929.79304057,175812886.98009422,10,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,
2018,BEST PICTURE,,The Post,0.0,0,0,0,0,0,0,2017,2016,2015,tt6294822,The Post,2017.0,116.0,7.2,113910.0,nm0000229,"nm2176283,nm1802857",nm0000229,nm0000229,1946.0,72.0,nm0000229,0,The Post,2018-01-12,PG-13,83.0,50775617.56909956,534170.6674627926,24 December 2017,83173973.21989617,182558103.98473376,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0155123513819913,5.0
1976,BEST PICTURE,"Robert Altman, Producer",Nashville,,0,0,0,1,1,0,1975,1974,1973,tt0073440,Nashville,1975.0,160.0,7.7,21692.0,nm0000265,nm0570219,nm0000265,nm0000265,1925.0,51.0,nm0000265,0,Nashville,1975-07-01,R,96.0,9959827.338129498,,,45200064.18302159,45200064.18302159,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.527194244604317,10.0
2002,BEST PICTURE,"Robert Altman, Bob Balaban And David Levy, Producers",Gosford Park,,0,0,0,1,1,0,2001,2000,1999,tt0280707,Gosford Park,2001.0,131.0,7.2,75172.0,nm0000265,"nm0271501,nm0000265,nm0000837",nm0000265,nm0000265,1925.0,77.0,nm0000265,0,Gosford Park,2002-01-18,R,90.0,28141714.28571429,342844.2514285715,30 December 2001,58711880.85194806,124724708.77090912,1,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4212987012987015,4.0
1976,BEST PICTURE,"Saul Zaentz And Michael Douglas, Producers",One Flew Over The Cuckoo'S Nest,1.0,1,1,1,0,1,1,1975,1974,1973,tt0073486,One Flew Over The Cuckoo'S Nest,1975.0,133.0,8.7,853219.0,nm0001232,"nm0369142,nm0325743,nm0450181,nm0913670",nm0001232,nm0001232,1932.0,44.0,nm0001232,0,One Flew Over the Cuckoo's Nest,1975-11-19,R,83.0,13581582.73381295,,,493379400.94964033,493453438.6843166,11,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.527194244604317,
1985,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,1.0,1,0,0,0,1,1,1984,1983,1982,tt0086879,Amadeus,1984.0,160.0,8.3,345445.0,nm0001232,"nm0787323,nm0537004",nm0001232,nm0001232,1932.0,53.0,nm0001232,0,Amadeus,1984-09-19,R,88.0,42946123.222748816,1205535.853194313,23 September 1984,124002228.20519432,124225934.56106162,9,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3858957345971565,5.0
1977,BEST PICTURE,"Walter Coblenz, Producer",All The President'S Men,,0,1,0,1,1,0,1976,1975,1974,tt0074119,All The President'S Men,1976.0,138.0,8.0,94942.0,nm0001587,"nm0077012,nm0940124,nm0001279",nm0001587,nm0001587,1928.0,49.0,nm0001587,0,All the President's Men,1976-04-09,PG,80.0,36573538.461538464,,,303775507.6923077,303775507.6923077,4,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.302769230769231,
1977,BEST PICTURE,"Robert F. Blumofe And Harold Leventhal, Producers",Bound For Glory,,0,0,0,0,0,1,1976,1975,1974,tt0074235,Bound For Glory,1976.0,147.0,7.3,4414.0,nm0000797,"nm0315205,nm0349313",nm0000797,nm0000797,1929.0,48.0,nm0000797,0,Bound for Glory,1976-12-05,PG,70.0,,,,,,12,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.302769230769231,
